코드,날짜,종가,전일비,시가,고가,저가,거래량
001450,20170907,43250,450,42800,43600,42600,138555
001450,20170906,42800,-700,43050,43600,42450,248514
001450,20170905,43500,-1550,45600,45600,43300,230369
001450,20170904,45050,-100,44850,45450,44500,133158
001450,20170901,45150,-1050,45900,46150,45000,261163
001450,20170831,46200,-700,46450,46650,45700,286496
001450,20170830,46900,-600,47600,47600,46600,99669
001450,20170829,47500,100,47400,47700,46350,207213
001450,20170828,47400,-1700,48350,48900,47200,253806
001450,20170825,49100,800,48300,49700,47800,251528
001450,20170824,48300,1700,46100,48800,46100,209794
001450,20170823,46600,-200,46600,46850,46100,172231
001450,20170822,46800,700,45750,47150,45750,154128
001450,20170821,46100,-1400,47500,47550,45550,293284
001450,20170818,47500,-100,46900,47850,46900,464940
001450,20170817,47600,750,46450,47900,46150,198199
001450,20170816,46850,750,45700,47300,45700,259314
001450,20170814,46100,-50,46100,46900,45100,160116
001450,20170811,46150,-500,45100,46450,44600,386527
001450,20170810,46650,-1150,47200,48050,44600,589372
001450,20170809,47800,650,46550,48300,46550,193051
001450,20170808,47150,-1050,47900,48450,46700,202222
001450,20170807,48200,450,47750,48700,47750,128604
001450,20170804,47750,-750,48200,49000,47600,151949
001450,20170803,48500,-100,48100,49100,48100,166471
001450,20170802,48600,-600,48800,48900,47600,229421
001450,20170801,49200,3800,45100,49400,45100,424308
001450,20170731,45400,-850,46300,47050,45400,245390
001450,20170728,46250,-100,45600,46950,45600,209778
001450,20170727,46350,900,45650,46450,45100,182942
001450,20170726,45450,-550,46350,46800,45450,267117
001450,20170725,46000,0,46000,46400,45600,275895
001450,20170724,46000,0,46250,46250,44850,308089
001450,20170721,46000,1800,44200,46000,44100,203613
001450,20170720,44200,-300,44400,44950,44050,229508
001450,20170719,44500,-50,44850,45900,44250,325854
001450,20170718,44550,-750,45300,45300,44200,267925
001450,20170717,45300,350,45500,46250,44800,199368
001450,20170714,44950,-450,45100,45350,44150,204884
001450,20170713,45400,1350,44300,45650,44050,312279
001450,20170712,44050,-50,44000,44800,43850,289252
001450,20170711,44100,500,43800,45300,43750,340756
001450,20170710,43600,1800,41900,43950,41800,224266
001450,20170707,41800,1350,39850,42150,39850,295031
001450,20170706,40450,600,39700,40500,39500,193104
001450,20170705,39850,-100,39600,40350,39600,163861
001450,20170704,39950,-100,40300,40500,39550,145610
001450,20170703,40050,700,39350,40100,39200,241414
001450,20170630,39350,-550,39600,39900,39100,206094
001450,20170629,39900,1300,38600,39900,38500,162085
001450,20170628,38600,400,38400,38900,38000,139981
001450,20170627,38200,-200,38300,38700,37950,121990
001450,20170626,38400,-200,38800,38800,38100,79236
001450,20170623,38600,300,38550,38600,37750,197866
001450,20170622,38300,1000,37350,38300,37150,315374
001450,20170621,37300,-950,38250,38700,37100,266887
001450,20170620,38250,-700,38700,38700,38250,119806
001450,20170619,38950,-400,38850,39250,38700,96918
001450,20170616,39350,0,39250,39500,38600,197322
001450,20170615,39350,-250,39150,40050,39150,140408
001450,20170614,39600,50,39050,40100,39050,209652
001450,20170613,39550,600,39100,39550,38550,235527
001450,20170612,38950,600,38500,39000,38250,152420
001450,20170609,38350,-650,38800,38950,38200,296551
001450,20170608,39000,-100,39450,39450,38300,395613
001450,20170607,39100,50,38500,39400,38300,251308
001450,20170605,39050,-350,39900,39950,38700,142831
001450,20170602,39400,1300,37750,39500,37750,310349
001450,20170601,38100,350,37700,38400,37500,233072
001450,20170531,37750,750,37000,38300,37000,573316
001450,20170530,37000,-600,37500,37900,36800,257153
001450,20170529,37600,350,37450,37800,37400,200047
001450,20170526,37250,-350,37450,37800,37050,269666
001450,20170525,37600,300,37400,37800,37400,173078
001450,20170524,37300,-150,37550,37950,37200,163795
001450,20170523,37450,350,37100,38150,37050,201407
001450,20170522,37100,250,37250,37350,36600,203107
001450,20170519,36850,-50,37350,37750,36800,234259
001450,20170518,36900,-950,37500,37850,36500,276077
001450,20170517,37850,300,37200,37850,37050,240865
001450,20170516,37550,400,37350,37750,37300,332358
001450,20170515,37150,-50,37400,37850,37050,342491
001450,20170512,37200,-800,38000,38050,37050,381089
001450,20170511,38000,-250,38300,38800,37550,513256
001450,20170510,38250,200,38850,39850,38050,570915
001450,20170508,38050,450,37700,38100,37150,215510
001450,20170504,37600,100,37750,38150,37050,194548
001450,20170502,37500,800,36950,37850,36850,286880
001450,20170428,36700,200,36000,36850,36000,287180
001450,20170427,36500,150,36200,36600,35800,194479
001450,20170426,36350,450,35900,36500,35850,142299
001450,20170425,35900,-250,35800,36250,35800,204683
001450,20170424,36150,50,35600,36500,35500,177922
001450,20170421,36100,100,35950,36500,35800,120897
001450,20170420,36000,650,35250,36400,35100,209260
001450,20170419,35350,-200,35150,35650,35150,178783
001450,20170418,35550,-50,36000,36000,35250,145574
001450,20170417,35600,1050,34550,36000,34550,229724
001450,20170414,34550,-800,34600,35000,34500,112455
001450,20170413,35350,750,34750,35450,34600,277129
001450,20170412,34600,350,34000,34650,33700,249492
001450,20170411,34250,200,34000,34550,33900,159315
001450,20170410,34050,-300,34000,34700,34000,160679
001450,20170407,34350,-50,34250,34650,33900,231690
001450,20170406,34400,-50,34450,34650,34150,317679
001450,20170405,34450,-400,34950,34950,34300,387078
001450,20170404,34850,-400,35250,35300,34350,154887
001450,20170403,35250,250,35300,35600,34800,324725
001450,20170331,35000,900,34150,35050,33850,409974
001450,20170330,34100,300,33800,34100,33700,192447
001450,20170329,33800,200,33850,33850,33100,226435
001450,20170328,33600,-350,34200,34200,33550,139410
001450,20170327,33950,100,34000,34000,33550,243408
001450,20170324,33850,650,33450,34000,33350,320612
001450,20170323,33200,900,32450,33400,32250,241980
001450,20170322,32300,-100,32400,32600,31950,299574
001450,20170321,32400,-850,33650,33650,32350,533427
001450,20170320,33250,-50,33250,33400,32850,205315
001450,20170317,33300,800,32600,33300,32550,334947
001450,20170316,32500,-400,33000,33450,32500,338295
001450,20170315,32900,-100,33000,33100,32450,223074
001450,20170314,33000,650,32350,33550,32350,517010
001450,20170313,32350,-450,32500,32850,32200,287774
001450,20170310,32800,550,32050,33050,32050,314483
001450,20170309,32250,50,32150,32700,32050,394690
001450,20170308,32200,-550,32500,33100,32050,420862
001450,20170307,32750,-50,32900,33150,32600,184321
001450,20170306,32800,-400,33300,33350,32350,341290
001450,20170303,33200,750,32400,33450,32300,394295
001450,20170302,32450,50,32900,33500,32350,458945
001450,20170228,32400,50,32350,32650,32150,322895
001450,20170227,32350,100,32600,32800,31850,215325
001450,20170224,32250,300,32000,33150,31800,365947
001450,20170223,31950,50,32100,32300,31550,418966
001450,20170222,31900,250,31700,32100,31650,384769
001450,20170221,31650,400,31500,32200,31400,386841
001450,20170220,31250,-350,31250,31600,31000,210040
001450,20170217,31600,350,31250,31700,30950,362503
001450,20170216,31250,-1500,32450,32750,30700,1111194
001450,20170215,32750,-100,32850,33200,32650,208870
001450,20170214,32850,-750,33850,33850,32650,316075
001450,20170213,33600,200,33450,33800,33100,225288
001450,20170210,33400,300,33500,33500,33050,208157
001450,20170209,33100,-450,33050,33450,32600,321972
001450,20170208,33550,50,33550,33850,32950,505721
001450,20170207,33500,1050,32750,33700,32550,532316
001450,20170206,32450,750,32000,32900,31500,489410
001450,20170203,31700,1500,30450,31850,30450,816498
001450,20170202,30200,-100,30000,30850,30000,397550
001450,20170201,30300,200,29900,30350,29700,406711
001450,20170131,30100,-600,30500,30650,29950,407340
001450,20170126,30700,-600,31400,31400,30650,367199
001450,20170125,31300,-200,31750,31750,30950,192744
001450,20170124,31500,50,31700,31700,31250,215785
001450,20170123,31450,500,31000,31450,30950,165827
001450,20170120,30950,-350,31450,31800,30850,286656
001450,20170119,31300,-1450,32500,32750,31200,436013
001450,20170118,32750,1650,31250,32850,31200,579032
001450,20170117,31100,100,31000,31250,30800,244249
001450,20170116,31000,-150,31150,31350,30900,229518
001450,20170113,31150,400,30750,31150,30500,314836
001450,20170112,30750,-300,31300,31400,30600,329027
001450,20170111,31050,0,31050,31500,30750,261212
001450,20170110,31050,-400,31200,31750,30800,340745
001450,20170109,31450,-500,32150,32150,31250,219385
001450,20170106,31950,-150,32150,32300,31850,353997
001450,20170105,32100,350,31900,32150,31700,479812
001450,20170104,31750,1050,30750,31750,30750,447890
001450,20170103,30700,-150,30850,31300,30450,359880
001450,20170102,30850,-650,31500,31550,30750,230088
001450,20161229,31500,50,31600,31700,31150,181888
001450,20161228,31450,-550,31350,31900,31100,242751
001450,20161227,32000,-100,32150,32200,31600,252616
001450,20161226,32100,450,31700,32250,31700,202084
001450,20161223,31650,200,31500,31800,31350,333997
001450,20161222,31450,-600,32300,32450,31050,1010393
001450,20161221,32050,-2850,34850,35100,32000,968905
001450,20161220,34900,-100,35200,35400,34900,174387
001450,20161219,35000,150,35000,35050,34650,120789
001450,20161216,34850,150,34900,34900,34450,202334
001450,20161215,34700,-550,35050,35350,34100,313124
001450,20161214,35250,500,35100,35600,34750,317491
001450,20161213,34750,-50,35100,35300,34500,324495
001450,20161212,34800,-300,35100,35200,34550,370824
001450,20161209,35100,-800,35450,35750,35000,409328
001450,20161208,35900,650,35600,35900,35200,446217
001450,20161207,35250,50,35450,35500,35000,203833
001450,20161206,35200,-100,35700,35700,35100,257966
001450,20161205,35300,-550,35850,36100,35200,182712
001450,20161202,35850,-100,35700,36200,35650,140316
001450,20161201,35950,-450,36400,36500,35650,253179
001450,20161130,36400,400,36050,36400,35000,1419505
001450,20161129,36000,450,35100,36000,35100,285427
001450,20161128,35550,200,35100,35950,35050,241161
001450,20161125,35350,-600,36250,36500,35200,278865
001450,20161124,35950,-700,36700,37100,35650,259786
001450,20161123,36650,1750,35050,37000,35050,505146
001450,20161122,34900,-550,35550,36300,34900,448428
001450,20161121,35450,-650,36150,36150,35350,524454
001450,20161118,36100,450,35650,36250,35650,258818
001450,20161117,35650,-450,36100,36150,35500,330905
001450,20161116,36100,-850,36700,36950,36100,290533
001450,20161115,36950,-250,37500,37500,36450,262566
001450,20161114,37200,-300,37500,37800,36850,272472
001450,20161111,37500,750,36750,37800,36750,684803
001450,20161110,36750,850,36550,37150,36050,524850
001450,20161109,35900,-100,36000,36600,35500,409389
001450,20161108,36000,-1650,37750,37750,35950,317215
001450,20161107,37650,1600,36600,37900,36400,491240
001450,20161104,36050,-600,36750,36800,35800,214681
001450,20161103,36650,800,36100,36700,35700,227535
001450,20161102,35850,-400,36200,36400,35600,326486
001450,20161101,36250,900,35450,36300,35450,319950
001450,20161031,35350,-1000,36200,36700,35050,424613
001450,20161028,36350,150,36400,36950,36050,270512
001450,20161027,36200,950,35250,36350,34850,288752
001450,20161026,35250,-1350,36250,36450,34900,456566
001450,20161025,36600,-150,36550,37200,36200,355187
001450,20161024,36750,-200,36300,37000,36300,364564
001450,20161021,36950,450,36750,37400,36200,198458
001450,20161020,36500,-100,36350,36750,35800,460432
001450,20161019,36600,150,36450,36750,35800,437182
001450,20161018,36450,-600,37150,37350,36100,402911
001450,20161017,37050,100,37000,37300,36350,589783
001450,20161014,36950,-50,37250,37800,36150,1999109
001450,20161013,37000,100,37500,38800,36150,1487095
001450,20161012,36900,300,36200,37000,36200,246050
001450,20161011,36600,300,36300,36600,35750,194891
001450,20161010,36300,1650,34650,36400,34650,179232
001450,20161007,34650,-950,36200,36200,34500,346479
001450,20161006,35600,-50,35800,36250,35150,233172
001450,20161005,35650,-1650,36600,37200,34850,495917
001450,20161004,37300,1050,36700,37500,36550,559473
001450,20160930,36250,-250,36500,36550,35900,243329
001450,20160929,36500,700,36250,36850,36050,232549
001450,20160928,35800,450,35400,36550,35050,401872
001450,20160927,35350,850,34300,35350,34100,179972
001450,20160926,34500,-600,34600,35050,34400,229844
001450,20160923,35100,-300,35500,35500,34900,177366
001450,20160922,35400,100,35150,35450,34950,176684
001450,20160921,35300,-600,35750,35750,35050,261309
001450,20160920,35900,1250,34900,35900,34800,292595
001450,20160919,34650,-350,34350,35000,34350,361486
001450,20160913,35000,-800,35800,36050,34800,479000
001450,20160912,35800,100,34850,36350,34850,223839
001450,20160909,35700,-300,35900,36050,35300,133007
001450,20160908,36000,250,35750,36300,35650,183848
001450,20160907,35750,-950,36700,36700,35700,260818
001450,20160906,36700,450,36150,36700,35250,349871
001450,20160905,36250,1550,35000,36250,34850,327303
001450,20160902,34700,-50,34950,35000,34100,238702
001450,20160901,34750,950,34100,34900,33900,459126
001450,20160831,33800,400,33700,33800,33300,402288
001450,20160830,33400,700,33000,33550,32900,256395
001450,20160829,32700,950,31850,32750,31300,277176
001450,20160826,31750,-350,32000,32050,31500,193651
001450,20160825,32100,900,31350,32100,31100,172596
001450,20160824,31200,-250,31450,31500,31100,133022
001450,20160823,31450,0,31400,31600,31000,276475
001450,20160822,31450,-50,31500,31500,30350,356802
001450,20160819,31500,-1250,32800,32850,31200,292133
001450,20160818,32750,350,32450,32950,32200,135942
001450,20160817,32400,300,32150,32650,32000,155292
001450,20160816,32100,-450,32400,32500,31900,340555
001450,20160812,32550,-450,33150,33400,32450,215732
001450,20160811,33000,-400,33200,33200,32650,170474
001450,20160810,33400,650,32750,33400,32450,237820
001450,20160809,32750,-200,33000,33150,32350,208758
001450,20160808,32950,1050,31800,33200,31750,533768
001450,20160805,31900,50,31650,32250,31450,210962
001450,20160804,31850,350,31800,31900,31500,159034
001450,20160803,31500,-200,31150,31800,30800,277790
001450,20160802,31700,450,31400,32150,30950,315175
001450,20160801,31250,950,30550,31800,30500,484148
001450,20160729,30300,450,29700,30300,29500,243524
001450,20160728,29850,100,29750,30200,29700,236475
001450,20160727,29750,-100,29850,29900,29700,120794
001450,20160726,29850,-100,30000,30000,29700,122058
001450,20160725,29950,50,30050,30150,29800,142008
001450,20160722,29900,300,29650,30050,29600,305266
001450,20160721,29600,-400,30050,30050,29550,264365
001450,20160720,30000,0,30000,30400,29700,269256
001450,20160719,30000,-550,30550,30650,29800,239932
001450,20160718,30550,-350,30900,31150,30150,321816
001450,20160715,30900,-50,30900,30900,30450,322747
001450,20160714,30950,750,30400,31050,29850,519797
001450,20160713,30200,950,29300,30200,29300,367312
001450,20160712,29250,550,28700,29250,28350,283794
001450,20160711,28700,-200,28900,28950,28550,184536
001450,20160708,28900,50,28900,29050,28600,158140
001450,20160707,28850,700,28300,29100,28300,218482
